Education,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Membership,Age,TotalSpent,RelationshipStatus,Children,HouseHoldSize,Parent
Undergraduate,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,7,47,70,Alone,1,2,1
Undergraduate,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,161,52,909,Partner,1,3,1
Graduate,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,617,68,1676,Alone,0,1,0
Graduate,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,537,65,1191,Alone,2,3,1
Postgraduate,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,297,47,24,Partner,1,3,1
Postgraduate,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,583,55,1182,Partner,1,3,1
Graduate,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,371,54,1280,Partner,0,2,0
Graduate,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,593,67,1336,Alone,0,1,0
Postgraduate,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,377,59,749,Partner,2,4,1
Postgraduate,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,221,50,91,Partner,2,4,1
Postgraduate,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,274,77,414,Partner,1,3,1
Postgraduate,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,173,42,44,Partner,1,3,1
Postgraduate,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,89,56,63,Partner,2,4,1
Graduate,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,447,73,901,Partner,1,3,1
Undergraduate,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,661,49,38,Partner,2,4,1
Postgraduate,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,476,68,455,Alone,1,2,1
Postgraduate,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,587,75,775,Alone,1,2,1
Postgraduate,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,98,65,15,Partner,1,3,1
Graduate,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,302,51,38,Partner,1,3,1
Postgraduate,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,143,40,1512,Partner,0,2,0
Graduate,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,531,74,43,Partner,1,3,1
Graduate,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,691,47,42,Alone,1,2,1
Graduate,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,65,40,1089,Partner,0,2,0
Postgraduate,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,653,48,162,Partner,1,3,1
Graduate,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,508,73,1272,Alone,0,1,0
Graduate,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,604,42,1173,Partner,0,2,0
Postgraduate,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,9,50,816,Partner,1,3,1
Graduate,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,455,56,74,Alone,2,3,1
Graduate,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,502,70,134,Partner,1,3,1
Graduate,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,284,48,561,Partner,1,3,1
Graduate,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,48,73,1336,Alone,0,1,0
Postgraduate,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,685,48,2092,Partner,0,2,0
Postgraduate,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,218,60,463,Alone,0,1,0
Postgraduate,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,57,74,1130,Alone,0,1,0
Graduate,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,163,48,20,Partner,1,3,1
Graduate,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,615,68,377,Alone,1,2,1
Postgraduate,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,53,74,138,Alone,2,3,1
Postgraduate,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,361,59,1012,Partner,1,3,1
Postgraduate,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,355,62,1766,Alone,0,1,0
Graduate,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,12,46,45,Partner,2,4,1
Graduate,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,419,72,161,Alone,2,3,1
Graduate,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,175,58,144,Alone,1,2,1
Graduate,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,309,77,1734,Partner,0,2,0
Graduate,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,250,52,823,Partner,1,3,1
Graduate,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,121,61,1138,Partner,1,3,1
Graduate,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,487,75,1429,Alone,0,1,0
Postgraduate,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,157,46,1371,Partner,0,2,0
Graduate,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,500,58,982,Alone,1,2,1
Graduate,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,96,41,44,Alone,1,2,1
Graduate,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,544,53,318,Partner,2,4,1
Graduate,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,448,49,434,Partner,1,3,1
Undergraduate,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,234,53,198,Partner,2,4,1
Graduate,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,267,55,359,Partner,1,3,1
Undergraduate,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,696,61,576,Partner,0,2,0
Postgraduate,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,282,56,88,Alone,2,3,1
Graduate,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,80,45,63,Partner,1,3,1
Postgraduate,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,571,40,27,Alone,1,2,1
Graduate,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,487,40,193,Partner,1,3,1
Postgraduate,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,649,50,101,Alone,1,2,1
Postgraduate,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,384,62,140,Partner,1,3,1
Graduate,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,502,49,415,Alone,2,3,1
Graduate,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,552,67,22,Partner,1,3,1
Graduate,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,508,46,263,Partner,2,4,1
Graduate,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,372,33,393,Partner,0,2,0
Graduate,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,251,38,147,Partner,1,3,1
Graduate,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,77,68,443,Partner,1,3,1
Postgraduate,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,195,61,1958,Alone,0,1,0
Postgraduate,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,458,53,174,Partner,1,3,1
Postgraduate,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,255,77,2217,Alone,0,1,0
Graduate,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,438,64,25,Partner,2,4,1
Graduate,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,669,49,895,Partner,0,2,0
Postgraduate,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,551,49,484,Partner,1,3,1
Postgraduate,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,529,51,413,Partner,1,3,1
Undergraduate,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,178,44,331,Alone,1,2,1
Graduate,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,478,54,25,Alone,1,2,1
Postgraduate,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,187,57,13,Alone,1,2,1
Graduate,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,661,54,115,Partner,1,3,1
Graduate,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,17,58,16,Alone,0,1,0
Postgraduate,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,284,52,92,Alone,2,3,1
Graduate,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,234,47,52,Partner,1,3,1
Graduate,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,580,54,1464,Partner,1,3,1
Graduate,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,501,60,441,Alone,1,2,1
Postgraduate,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,285,65,283,Alone,1,2,1
Postgraduate,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,119,58,747,Partner,1,3,1
Graduate,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,405,66,1870,Alone,0,1,0
Graduate,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,500,38,165,Alone,1,2,1
Undergraduate,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,518,43,839,Partner,0,2,0
Graduate,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,691,66,1655,Alone,0,1,0
Undergraduate,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,457,49,23,Partner,2,4,1
Graduate,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,485,41,66,Partner,0,2,0
Graduate,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,440,57,37,Partner,2,4,1
Graduate,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,91,73,21,Alone,2,3,1
Graduate,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,642,52,22,Partner,3,5,1
Graduate,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,137,46,78,Partner,1,3,1
Postgraduate,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,450,42,79,Partner,1,3,1
Graduate,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,159,68,265,Partner,2,4,1
Postgraduate,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,144,72,1175,Partner,1,3,1
Postgraduate,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,498,59,1305,Partner,1,3,1
Postgraduate,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,126,45,46,Partner,1,3,1
Graduate,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,474,59,25,Partner,2,4,1
Graduate,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,255,71,46,Alone,0,1,0
Postgraduate,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,660,75,874,Partner,1,3,1
Undergraduate,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,697,39,100,Partner,1,3,1
Postgraduate,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,476,77,930,Alone,1,2,1
Graduate,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,215,69,868,Partner,1,3,1
Graduate,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,229,48,45,Partner,1,3,1
Graduate,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,426,49,1260,Partner,1,3,1
Graduate,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,274,40,414,Partner,1,3,1
Graduate,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,206,74,392,Partner,1,3,1
Graduate,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,633,47,1109,Partner,2,4,1
Graduate,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,393,73,639,Alone,1,2,1
Graduate,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,458,40,79,Partner,1,3,1
Graduate,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,506,42,1665,Partner,0,2,0
Graduate,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,423,33,692,Alone,0,1,0
Graduate,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,642,54,1392,Alone,3,4,1
Graduate,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,212,43,44,Partner,1,3,1
Postgraduate,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,210,45,50,Partner,1,3,1
Graduate,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,656,53,467,Partner,1,3,1
Graduate,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,211,54,223,Alone,1,2,1
Graduate,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,20,65,158,Partner,1,3,1
Graduate,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,291,51,1211,Partner,0,2,0
Graduate,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,681,54,1575,Alone,1,2,1
Undergraduate,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,184,77,1208,Partner,0,2,0
Graduate,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,477,73,43,Partner,2,4,1
Graduate,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,280,49,527,Alone,2,3,1
Graduate,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,7,65,932,Alone,1,2,1
Postgraduate,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,27,69,71,Alone,2,3,1
Graduate,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,3,71,54,Partner,2,4,1
Graduate,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,467,59,129,Alone,0,1,0
Graduate,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,631,51,1615,Alone,1,2,1
Postgraduate,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,343,48,1034,Alone,1,2,1
Graduate,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,540,74,1088,Partner,1,3,1
Graduate,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,184,55,137,Partner,1,3,1
Postgraduate,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,247,42,1244,Partner,0,2,0
Graduate,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,533,46,41,Partner,2,4,1
Graduate,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,686,50,1174,Partner,1,3,1
Graduate,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,539,73,993,Alone,1,2,1
Graduate,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,296,76,100,Partner,0,2,0
Postgraduate,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,608,72,1680,Partner,1,3,1
Graduate,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,85,40,98,Partner,1,3,1
Graduate,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,253,45,48,Partner,1,3,1
Graduate,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,328,75,519,Partner,1,3,1
Graduate,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,186,68,715,Partner,1,3,1
Graduate,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,287,55,37,Partner,1,3,1
Postgraduate,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,535,37,653,Alone,0,1,0
Graduate,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,357,41,1455,Partner,0,2,0
Graduate,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,142,54,602,Alone,1,2,1
Postgraduate,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,359,47,26,Partner,1,3,1
Undergraduate,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,94,64,102,Alone,0,1,0
Graduate,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,672,51,176,Partner,1,3,1
Graduate,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,599,64,433,Partner,1,3,1
Graduate,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,532,36,1366,Partner,0,2,0
Graduate,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,498,55,1001,Partner,1,3,1
Undergraduate,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,561,32,961,Partner,0,2,0
Graduate,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,90,65,1518,Partner,1,3,1
Graduate,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,268,44,56,Alone,1,2,1
Postgraduate,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,235,53,22,Partner,1,3,1
Postgraduate,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,302,50,400,Alone,2,3,1
Undergraduate,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,251,55,26,Partner,0,2,0
Graduate,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,58,48,350,Partner,1,3,1
Graduate,79244.0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,557,31,1216,Alone,0,1,0
Postgraduate,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,660,75,874,Partner,1,3,1
Postgraduate,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,404,74,40,Partner,2,4,1
Graduate,80144.0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,272,49,1367,Partner,0,2,0
Graduate,54252.0,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,397,68,264,Alone,2,3,1
Postgraduate,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,638,48,2053,Partner,1,3,1
Graduate,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,577,49,1376,Partner,1,3,1
Postgraduate,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,101,48,45,Partner,2,4,1
Postgraduate,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,38,75,976,Partner,1,3,1
Undergraduate,14796.0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,650,40,51,Partner,1,3,1
Postgraduate,78128.0,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,130,50,1264,Partner,1,3,1
Undergraduate,14188.0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,486,52,75,Partner,0,2,0
Undergraduate,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,608,38,57,Partner,1,3,1
Postgraduate,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,384,62,140,Partner,1,3,1
Graduate,72967.0,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,561,54,497,Alone,1,2,1
Postgraduate,48150.0,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,386,75,266,Partner,1,3,1
Graduate,82332.0,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,650,63,2006,Alone,0,1,0
Graduate,58275.0,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,392,69,615,Alone,2,3,1
Postgraduate,44953.0,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,555,43,1021,Partner,0,2,0
Graduate,34587.0,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,44,71,22,Partner,2,4,1
Postgraduate,43018.0,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,240,50,133,Partner,1,3,1
Postgraduate,45736.0,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,340,70,437,Partner,1,3,1
Postgraduate,66476.0,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,207,55,1013,Partner,1,3,1
Undergraduate,27733.0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,307,43,57,Partner,1,3,1
Postgraduate,69805.0,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,159,72,1038,Partner,1,3,1
Postgraduate,72217.0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,445,62,1573,Alone,0,1,0
Graduate,25818.0,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,619,53,28,Alone,1,2,1
Postgraduate,37509.0,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,655,48,123,Partner,1,3,1
Undergraduate,25176.0,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,323,48,13,Partner,2,4,1
Graduate,43586.0,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,668,44,132,Partner,1,3,1
Undergraduate,53230.0,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,695,68,732,Partner,1,3,1
Graduate,50116.0,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,9,67,66,Partner,2,4,1
Graduate,84906.0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,268,52,1631,Partner,0,2,0
Graduate,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,331,58,608,Partner,1,3,1
Postgraduate,82333.0,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,456,38,1822,Partner,0,2,0
Postgraduate,65220.0,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,664,59,1282,Partner,0,2,0
Graduate,33590.0,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,238,50,8,Partner,3,5,1
Graduate,30992.0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,433,48,43,Alone,1,2,1
Postgraduate,72309.0,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,475,48,1931,Alone,0,1,0
Undergraduate,16005.0,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,684,44,103,Partner,1,3,1
Postgraduate,65487.0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,170,67,1169,Alone,0,1,0
Graduate,58692.0,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,84,59,395,Partner,1,3,1
Graduate,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,270,55,258,Alone,2,3,1
Graduate,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,49,54,25,Alone,1,2,1
Postgraduate,62637.0,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,120,70,185,Alone,1,2,1
Postgraduate,29435.0,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,692,58,180,Alone,2,3,1
Graduate,19346.0,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,150,50,22,Alone,1,2,1
Graduate,35788.0,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,157,53,44,Partner,2,4,1
Graduate,36997.0,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,513,56,94,Alone,2,3,1
Graduate,23539.0,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,121,67,81,Partner,0,2,0
Graduate,65333.0,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,163,51,798,Alone,1,2,1
Graduate,78499.0,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,1,218,67,1334,Alone,0,1,0
